Product Page,Product URL,Title,Description,Product Type,Tags,Categories,Visible,Hosted Image URLs,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Price,Sale Price,On Sale,Weight,Length,Width,Height,Stock
/shop/upholstery/,Gibby-Chair,Gibby Chair,"<p style=""white-space: pre-wrap;"">Perfect for adding worldly flair, this klismos-style chair rests on a classically carved frame crafted of glossy kiln-dried hardwood. Finished with an amply padded pillow-top seat cushion.</p><p style=""white-space: pre-wrap;"">H 36” x W 22” x D 25”<br><br>$2290 As shown, Banks Balsam, Grade 21<br>$2115 Starting price<br>$2200 COM (Customer’s Own Material), 2 yards<br>Seat height: 19, semi-attached-seat pad<br>Extensive line of fabric options available in the shop<br>Please allow 8-10 weeks for delivery</p><h3 style=""white-space: pre-wrap;""><a href=""/s/eriv7v4ge21s9no6fzsoy8i8sxhkp2"" target=""_blank"">Print Tearsheet</a></h3>",PHYSICAL,,Chairs,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/58e3efb129687ffa256f3896/1534538932765/Gibby+Chair+Front.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/58e3efb11e5b6c3e98036d91/1534538932765/Gibby+Chair+Side.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/58e3efb015d5db35557733c5/1534538932761/Gibby+Chair+Angle.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/58e3efb0e4fcb5a3a09812b9/1534538932753/Gibby+Chair+Detail.jpg",790,COM(Customer’s Own Material Price):,"$2,200 ",Yardage Required for COM:,2,Starting Price: ,"$2,115 ",2290.00 USD,0.00 USD,,75,22,21,36,Unlimited
/shop/furniture/,alfies-console,Alfies Console,"<p style=""white-space: pre-wrap;"">Sure to be a standout piece, this contemporary console pairs a honed travertine stone top set above a trestle nickel frame. Bowed accents and a glossy black finish complete its artful look.</p><p style=""white-space: pre-wrap;"">H 32.25” x W 72” x D 19”</p><h3 style=""white-space: pre-wrap;""><a href=""/s/55t2w4e121uiy207wsjjjttl3w6ksv"" target=""_blank"">Print Tearsheet</a></h3>",PHYSICAL,,Consoles and Cabinets,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5a983480085229a9687f7ea1/1534884739815/Alfies+Console+Angle.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5a98347ef9619afdfb739c50/1534884739805/Alfies+Console+Front.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5a9834869140b7d643a6c708/1534884739814/Alfies+Console+Side.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5a98348e085229a9687f851a/1534884739826/Alfies+Console+Detail+1.jpg",792,,,,,,,1715.00 USD,0.00 USD,,75,72,19,32.25,Unlimited
/shop/furniture/,Hourglass-Dining-Table,Hourglass Dining Table,"<p style=""white-space: pre-wrap;"">Warm brown tones grace the surfaces of this handcrafted&nbsp;dining table. An&nbsp;hourglass&nbsp;base anchors the piece, while giving it a beautifully balanced look.</p><p style=""white-space: pre-wrap;"">H 30"" x W 54"" x D 54"" </p><p style=""white-space: pre-wrap;"">Extends to 74"" with One 20"" Leaf</p><p style=""white-space: pre-wrap;"">Price applies only to floor model at Dixon Rye. Final Sale. No additional discounts. </p><h3 style=""white-space: pre-wrap;""><br><a href=""/s/xieyi7jnl5pwtgdn50xytrnlhrbc7g"" target=""_blank"">Print Tearsheet</a></h3>",PHYSICAL,,Dining Tables,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5b8828b24d7a9cd182de2b0e/1535649973573/Hourglass.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5b8828bdcd8366dc1cf5183e/1555014425518/HourglassTableTop.jpg",793,,,,,,,1999.99 USD,0.00 USD,,250,54,54,30,1
/shop/lighting/,Valentine-Table-Lamp-Glassy-Crackle-Teal,Valentine Table Lamp | Glassy Crackle Teal,"<p style=""white-space: pre-wrap;"">Hand-made in his high-end ceramic studio in Dallas, TX, Paul Schneider lamps are known for their gorgeous hand-thrown shapes and custom glazes. The current lamp collection consists of five unique shapes, named after Texas towns. The Valentine lamp in teal has a high-fired stoneware body with glossy crackle finish and premium Teal glaze. Featuring a walnut base and brass sockets and turn knob, it is truly a timeless classic to accent your space. Each lamp is hand made and signed by Paul Schneider. </p><p style=""white-space: pre-wrap;"">W 13"" x D 13"" x H 20""</p>",PHYSICAL,,Table,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a51c8a922dd7291eb135/5b982d6403ce64a9cde3dad9/1536699755544/Paul+Schneider_Valentine+Teal+Table+Lamp.jpg,811,,,,,,,2525.00 USD,0.00 USD,,35,13,13,20,Unlimited
/shop/accessories/,Black-&-Gold-Marble-Picture-Frame-4-x-6,Black + Gold Marble Picture Frame | 4 x 6,"<p style=""white-space: pre-wrap;"">Made from a stunning black and gold marble, this frame will beautifully accent anything you put within it. Fits a 4 x 6 photo or artwork.</p><p style=""white-space: pre-wrap;"">W 8"" x D .5"" x H 10""</p>",PHYSICAL,,Decorative Objects,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5b803443898583f6902a2a19/1535128654671/Frame+Brown+Marble_1.jpg,866,,,,,,,85.50 USD,0.00 USD,,5,8,1,10,1
/shop/accessories/,Pearl-White-Marble-Picture-Frame-5-x-7,Pearl White Marble Picture Frame | 5 x 7,"<p style=""white-space: pre-wrap;"">Made from a stunning white marble, this frame will beautifully accent anything you put within it. Fits a 4 x 6 photo or artwork.</p><p style=""white-space: pre-wrap;"">W 10.5” x D .75” x H 8.5”</p>",PHYSICAL,,Decorative Objects,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5b803633352f533673f85df8/1535129148402/Frame+White+Marble.jpg,869,,,,,,,97.50 USD,0.00 USD,,3,11,1,9,2
/shop/accessories/,Vintage-Striped-Kilim-Charcoal-7-10-x-11-7-by6af,"Vintage Oushak Rug | 9' 10"" x 7' 4""","<p style=""white-space: pre-wrap;"">This vintage, Turkish Oushak rug bears a remarkable air of chic sophistication with its transitional style and light colors. Highlighting its geometric design with an intimate patina adds to the beauty and charm of this modern Turkish Oushak rug. Subtle colors combined with this well-balanced composition unfold a dynamic rhythm making this Oushak rug feel luxurious yet elegantly understated. </p><p style=""white-space: pre-wrap;"">9' 10"" x 7' 4""</p><p data-rte-preserve-empty=""true"" style=""white-space: pre-wrap;""></p>",PHYSICAL,,Rugs,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5b5b333b6d2a7381bee58974/1535045032350/Maudi+Rug_2.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5b5b333bf950b790754f31fd/1535045032353/Maudi+Rug_1.jpg",878,,,,,,,4200.00 USD,0.00 USD,,35,76,10,10,1
/shop/upholstery/,Holden-Bar-Stool,Holden Bar Stool,"<p style=""white-space: pre-wrap;"">The DR Collection is bench crafted in North Carolina, where furniture-making know how is hard-wired and talent abounds. Our collection of heirloom-quality pieces calls back to our roots of quality, livability, and beautiful design in even the smallest of details. The Holden barstool features marilyn tufting on the back of the seat - the perfect blend of a modern shape with traditional detailing.</p><p style=""white-space: pre-wrap;"">H 40” x W 17” x D 22”<br>Seat Height: 30”<br><br>$1615 As shown, Dove, Grade E <br>$1150 Starting price<br>$1130 COM (Customer’s Own Material)<br>Marilyn Tufting<br>Walnut Clear Satin Finish Legs- Legs taper from 1.5 to 1 to the inside, Webbed Seat<br>Please allow 8-10 weeks for delivery</p><p style=""white-space: pre-wrap;"">Also available in counter height. </p><h3 style=""white-space: pre-wrap;""><a href=""/s/y5uodn9b8ejzjk56253zw381s4jpav"" target=""_blank"">Print Tearsheet</a></h3>",PHYSICAL,,Bar and Counter Stools,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/58e3efd137c581f95cf27279/1534538900564/Holden+Bar+Stool+Front.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/58e3efd0f5e2312cc93fe92a/1534538900565/Holden+Bar+Stool+Angle.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/58e3efd1db29d689ad9657cf/1534538900566/Holden+Bar+Stool+Side.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/58e3efd01e5b6c3e98036f9f/1534538900553/Holden+Bar+Stool+Button+Detail.jpg",882,COM(Customer’s Own Material Price):,"$1,130.00 ",Yardage Required for COM:,2,Starting Price: ,"$1,150.00 ",1150.00 USD,0.00 USD,,40,17,22,40,Unlimited
/shop/pillows/products-old/,Cotton-Cordon-Mix-Pillow-16x24,Cotton Cordon Mix Pillow 16x24,"<p style=""white-space: pre-wrap;"">Natural, raw, 100% organic cotton from Patagonia. Plain knit with interlaced texture. Cotton fabric backing. Hidden seam zipper closure. Price includes pillow insert.</p><p style=""white-space: pre-wrap;"">H 16” x W 24”</p>",PHYSICAL,"Ivory, Pillow, 16x24",Pillows,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/59123630f76cad27cc607fd9/591dfaf2893fc043bd5cc897/1495137012046/Cotton+Cordon+Mix+16x24+Front.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/59123630f76cad27cc607fd9/591dfafa46c3c44934b8371b/1495137020609/Cotton+Cordon+Mix+16x24+Detail.jpg",898,,,,,,,435.00 USD,0.00 USD,,5,16,24,3,Unlimited
/shop/pillows/products-old/,Cotton-Multi-Cordon-Pillow-16x24,Cotton Multi Cordon Pillow 16x24,"<p style=""white-space: pre-wrap;"">Natural, raw, 100% organic cotton from Patagonia. Woven front details. Hidden seam zipper closure. Price includes pillow insert..<br>H 16” x W 24”</p>",PHYSICAL,"Cotton, Pillow, 16x24",Pillows,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/59123630f76cad27cc607fd9/591dfc99d2b85704c3963229/1495137435409/Cotton+Multi+Cordon+16+x24+Front.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/59123630f76cad27cc607fd9/591dfca2414fb5b48a523b1f/1495137444814/Cotton+Multi+Cordon+24x24+Detail+2.jpg",933,,,,,,,435.00 USD,0.00 USD,,4,16,24,3,Unlimited
/shop/home-fragrance-and-candlelight/,Tatine-Wild-Mountain-Honey-Votive-x7z2c-bp7sm,Tatine Pine Orange Bitters Hand Lotion ,"<p style=""white-space: pre-wrap;"">Pine Orange Bitters fragrance profile is blended with bitter orange oil, sweet tangerine and seville orange peel. Evergreen and balsam pine notes combined with drops of lemon essential capture the perfect blend of masculine-feminine.</p><p style=""white-space: pre-wrap;"">&nbsp;The bottle design features minimal vintage modern typography to stylishly adorn your kitchen and bathroom counters.</p><p style=""white-space: pre-wrap;"">A superb blend of nature and science, formulated without parabens or sulfates. Not tested on any of our animal friends. Consciously produced using green energy.</p><p style=""white-space: pre-wrap;"">13.5 oz. hand lotion in a smoky grey glass bottle</p><p data-rte-preserve-empty=""true"" style=""white-space: pre-wrap;""></p>",PHYSICAL,,Scented,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5c15252b4ae23769a9098814/1544889649894/Tatine_Hand+Lotion.jpg,941,,,,,,,42.00 USD,0.00 USD,,4,3,3,7,3
/shop/accessories/,Brass-Display-Stand-Small,Brass Display Stand | Small,"<p style=""white-space: pre-wrap;"">The versatility of our display stands are their greatest asset. Hand forged with lovely detailing, they are perfect for displaying a special plate, book, or piece of art. Available in three sizes. </p><p style=""white-space: pre-wrap;"">W 6"" x D 4"" x H 6""</p>",PHYSICAL,,Decorative Objects,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5b8036e08a922d6926f65cd2/1535129315597/Brass+Display+Stand+%7C+Small.jpg,947,,,,,,,20.00 USD,0.00 USD,,3,6,4,6,34
/shop/accessories/,Brass-Display-Stand-Medium,Brass Display Stand | Medium,"<p style=""white-space: pre-wrap;"">The versatility of our display stands are their greatest asset. Hand forged with lovely detailing, they are perfect for displaying a special plate, book, or piece of art. Available in three sizes. </p><p style=""white-space: pre-wrap;"">W 6"" x D 5.5"" x H 10""</p>",PHYSICAL,,Decorative Objects,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5b8037410e2e7262c9c31a47/1535129413821/Brass+Display+Stand+%7C+Medium.jpg,948,,,,,,,30.00 USD,0.00 USD,,3,6,6,10,20
/shop/accessories/,Brass-Display-Stand-Large,Brass Display Stand | Large,"<p style=""white-space: pre-wrap;"">The versatility of our display stands are their greatest asset. Hand forged with lovely detailing, they are perfect for displaying a special plate, book, or piece of art. Available in three sizes. </p><p style=""white-space: pre-wrap;"">W 6.5"" x D 7"" x H 14""</p>",PHYSICAL,,Decorative Objects,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5b80377940ec9a251b25f793/1535129471596/Brass+Display+Stand+%7C+Large.jpg,949,,,,,,,40.00 USD,0.00 USD,,3,7,7,14,20
/shop/accessories/,Black-Display-Stand-Large,Black Display Stand | Large,"<p style=""white-space: pre-wrap;"">The versatility of our display stands are their greatest asset. Hand forged with lovely detailing, they are perfect for displaying a special plate, book, or piece of art. Available in three sizes. </p><p style=""white-space: pre-wrap;"">W 6.5"" x D 7"" x H 14""</p>",PHYSICAL,,Decorative Objects,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5b8037d98a922d6926f66c65/1535129568114/Black+Display+Stand+%7C+Large.jpg,950,,,,,,,40.00 USD,0.00 USD,,3,6.5,7,14,30
/shop/accessories/,Black-Display-Stand-Medium,Black Display Stand | Medium,"<p style=""white-space: pre-wrap;"">The versatility of our display stands are their greatest asset. Hand forged with lovely detailing, they are perfect for displaying a special plate, book, or piece of art. Available in three sizes. </p><p style=""white-space: pre-wrap;"">W 6"" x D 5.5"" x H 10""</p>",PHYSICAL,,Decorative Objects,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5b80384d21c67c9d4c76561d/1535129682063/Black+Display+Stand+%7C+Medium.jpg,951,,,,,,,30.00 USD,0.00 USD,,3,6,6,10,24
/shop/accessories/,Black-Display-Stand-Small,Black Display Stand | Small,"<p style=""white-space: pre-wrap;"">The versatility of our display stands are their greatest asset. Hand forged with lovely detailing, they are perfect for displaying a special plate, book, or piece of art. Available in three sizes. </p><p style=""white-space: pre-wrap;"">W 6"" x D 4"" x H 6""</p>",PHYSICAL,,Decorative Objects,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a2be40ec9a0fc38d99ac/5b8038976d2a73185b4127e0/1535129759694/Black+Display+Stand+%7C+Small.jpg,952,,,,,,,20.00 USD,0.00 USD,,3,6,4,6,22
/shop/upholstery/,Beverly-96--Sofa,Beverly 96  Sofa,"<p style=""white-space: pre-wrap;"">Since 1990, Cisco has been using sustainable materials and building methods to create furniture that is as healthy for you as it is for the planet. Each item is built with pride by local craftspeople at their headquarters in the heart of Los Angeles. The Beverly, with its simple lines and a subtle rolled arm, can easily transition to a variety of styles. </p><p style=""white-space: pre-wrap;"">H 32” x W 96” x D 41”<br><br>$5100 As shown, upholstered Brevard Ivory, 100% Linen, Grade H<br>$3590 Starting price<br>$3975 COM (Customer’s Own Material)<br>Available in slipcovered and upholstered <br>Extensive line of fabric options available in the shop<br>Additional fill options available <br>Stain and fade protection </p><p style=""white-space: pre-wrap;"">Available in 96"" and 108""</p><p style=""white-space: pre-wrap;"">Please allow 8-10 weeks for delivery</p><h3 style=""white-space: pre-wrap;""><a href=""/s/inw3xsz90j5l0p3os1yusck56w6lj9"" target=""_blank"">Print Tearsheet</a><br><br></h3>",PHYSICAL,,Sofas and Sectionals,FALSE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/58e3ea9d9de4bbecc76d3d61/1535039471551/Beverly+Sofa_Front_.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/58e3ea9d37c581f95cf215e9/1535039471525/Beverly+Sofa+Side.jpg",1003,COM(Customer’s Own Material Price):,3975,Yardage Required for COM:,18,Starting Price: ,3590,3590.00 USD,0.00 USD,,200,96,41,32,Unlimited
/shop/found/,Vintage-Gymnasium-Ladder,Vintage Gymnasium Ladder,"<p style=""white-space: pre-wrap;"">Sourced from an old school, our 20th century vintage gymnasium ladder is made of hardwood. Its impressive height makes it a perfect focal point on a wall while functioning as a place to store and display your blanket collection. </p><p style=""white-space: pre-wrap;"">W 35.5"" x D 5"" x H 112""</p>",PHYSICAL,,,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5068a922dd7291eafd2/5b577b1370a6ade33e0ab33d/1544394827530/Vintage_Gymnasium_Ladder.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a5068a922dd7291eafd2/5b577b1388251bbdb644be60/1544394827524/Vintage_Gymnasium_Ladder_Detail.jpg",1006,,,,,,,695.00 USD,0.00 USD,,76,112,36,6,1
/shop/upholstery/,Cove-Sofa,Cove Sofa,"<p style=""white-space: pre-wrap;"">Since 1990, Cisco has been using sustainable materials and building methods to create furniture that is as healthy for you as it is for the planet. Each item is built with pride by local craftspeople at their headquarters in the heart of Los Angeles. TThe Cove sofa by John Derian is inspired by Sheraton-style antiques.  Sheraton was a major furniture designer (primarily a cabinetmaker) of  the 18th century into the early 19th century. This style shown is  characterized by its clean, often square lines and a general grace and  simplicity. The Cove sofa is deep and low with brass cups on the legs instead of casters.  </p><p style=""white-space: pre-wrap;"">H 31” x W 72” x D 32”<br><br>$2850 Starting price<br>$3075 COM (Customer’s Own Material)<br>Extensive line of fabric options available in the shop<br>Additional fill options available <br>Stain and fade protection available <br>Please allow 8-10 weeks for delivery</p><h3 style=""white-space: pre-wrap;""><a href=""/s/lh7c2b0ia6yvqod8wox91m4gankr1j"" target=""_blank"">Print Tearsheet</a></h3>",PHYSICAL,,Sofas and Sectionals,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/58e3eb33b3db2b7a7e5454b1/1535039717774/Cove+sofa+Front.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/58e3eb33579fb30339302be8/1535039717761/Cove+sofa_side.jpg",1007,COM(Customer’s Own Material Price):,"$3,075.00 ",Yardage Required for COM:,11,Starting Price: ,"$2,850.00 ",2850.00 USD,0.00 USD,,200,72,32,31,Unlimited
